Country Code,Country Name,Region,Income Group,Indicator Code,Indicator Short,Indicator Type,Year,Value
BHR,Bahrain,Middle East & North Africa,High income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2007,84.0
BHR,Bahrain,Middle East & North Africa,High income,LP.LPI.TIME.XQ,Timeliness Score,Score,2007,3.0
BHR,Bahrain,Middle East & North Africa,High income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2007,36.0
BHR,Bahrain,Middle East & North Africa,High income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2007,
BHR,Bahrain,Middle East & North Africa,High income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2007,
BHR,Bahrain,Middle East & North Africa,High income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2007,3.15226516289703
BHR,Bahrain,Middle East & North Africa,High income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2007,
BHR,Bahrain,Middle East & North Africa,High income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2007,
BHR,Bahrain,Middle East & North Africa,High income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2007,67.4620266186298
BHR,Bahrain,Middle East & North Africa,High income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2007,27.0
BHR,Bahrain,Middle East & North Africa,High income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2007,3.4
BGD,Bangladesh,South Asia,Lower middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2007,88.0
BGD,Bangladesh,South Asia,Lower middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2007,2.46154
BGD,Bangladesh,South Asia,Lower middle income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2007,103.0
BGD,Bangladesh,South Asia,Lower middle income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2007,2.33333
BGD,Bangladesh,South Asia,Lower middle income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2007,96.0
BGD,Bangladesh,South Asia,Lower middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2007,2.46154
BGD,Bangladesh,South Asia,Lower middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2007,125.0
BGD,Bangladesh,South Asia,Lower middle income,LP.LPI.CUST.XQ,Customs Score,Score,2007,2.0
BGD,Bangladesh,South Asia,Lower middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2007,54.0
BGD,Bangladesh,South Asia,Lower middle income,LP.LPI.TIME.XQ,Timeliness Score,Score,2007,3.33333
BGD,Bangladesh,South Asia,Lower middle income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2007,87.0
BGD,Bangladesh,South Asia,Lower middle income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2007,
BGD,Bangladesh,South Asia,Lower middle income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2007,
BGD,Bangladesh,South Asia,Lower middle income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2007,2.47138796454267
BGD,Bangladesh,South Asia,Lower middle income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2007,
BGD,Bangladesh,South Asia,Lower middle income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2007,
BGD,Bangladesh,South Asia,Lower middle income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2007,46.1201601649761
BGD,Bangladesh,South Asia,Lower middle income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2007,82.0
BGD,Bangladesh,South Asia,Lower middle income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2007,2.28571
BLR,Belarus,Europe & Central Asia,Upper middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2007,66.0
BLR,Belarus,Europe & Central Asia,Upper middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2007,2.71429
BLR,Belarus,Europe & Central Asia,Upper middle income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2007,120.0
BLR,Belarus,Europe & Central Asia,Upper middle income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2007,2.125
BLR,Belarus,Europe & Central Asia,Upper middle income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2007,127.0
BLR,Belarus,Europe & Central Asia,Upper middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2007,2.125
BLR,Belarus,Europe & Central Asia,Upper middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2007,50.0
BLR,Belarus,Europe & Central Asia,Upper middle income,LP.LPI.CUST.XQ,Customs Score,Score,2007,2.66667
BLR,Belarus,Europe & Central Asia,Upper middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2007,78.0
BLR,Belarus,Europe & Central Asia,Upper middle income,LP.LPI.TIME.XQ,Timeliness Score,Score,2007,3.0
BLR,Belarus,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2007,74.0
BLR,Belarus,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2007,
BLR,Belarus,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2007,
BLR,Belarus,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2007,2.53166599101679
BLR,Belarus,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2007,
BLR,Belarus,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2007,
BLR,Belarus,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2007,48.0095546023426
BLR,Belarus,Europe & Central Asia,Upper middle income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2007,54.0
BLR,Belarus,Europe & Central Asia,Upper middle income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2007,2.625
BEL,Belgium,Europe & Central Asia,High income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2007,15.0
BEL,Belgium,Europe & Central Asia,High income,LP.LPI.TRAC.XQ,Tracking Score,Score,2007,3.95918
BEL,Belgium,Europe & Central Asia,High income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2007,10.0
BEL,Belgium,Europe & Central Asia,High income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2007,3.94949
BEL,Belgium,Europe & Central Asia,High income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2007,17.0
BEL,Belgium,Europe & Central Asia,High income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2007,3.65094
BEL,Belgium,Europe & Central Asia,High income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2007,16.0
BEL,Belgium,Europe & Central Asia,High income,LP.LPI.CUST.XQ,Customs Score,Score,2007,3.61261
BEL,Belgium,Europe & Central Asia,High income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2007,10.0
BEL,Belgium,Europe & Central Asia,High income,LP.LPI.TIME.XQ,Timeliness Score,Score,2007,4.25301
BEL,Belgium,Europe & Central Asia,High income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2007,12.0
BEL,Belgium,Europe & Central Asia,High income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2007,
BEL,Belgium,Europe & Central Asia,High income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2007,
BEL,Belgium,Europe & Central Asia,High income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2007,3.89376360111722
BEL,Belgium,Europe & Central Asia,High income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2007,
BEL,Belgium,Europe & Central Asia,High income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2007,
BEL,Belgium,Europe & Central Asia,High income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2007,90.7040454178146
BEL,Belgium,Europe & Central Asia,High income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2007,11.0
BEL,Belgium,Europe & Central Asia,High income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2007,4.0
BEN,Benin,Sub-Saharan Africa,Low income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2007,54.0
BEN,Benin,Sub-Saharan Africa,Low income,LP.LPI.TRAC.XQ,Tracking Score,Score,2007,2.88889
BEN,Benin,Sub-Saharan Africa,Low income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2007,75.0
BEN,Benin,Sub-Saharan Africa,Low income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2007,2.55556
BEN,Benin,Sub-Saharan Africa,Low income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2007,62.0
BEN,Benin,Sub-Saharan Africa,Low income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2007,2.77778
BEN,Benin,Sub-Saharan Africa,Low income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2007,142.0
BEN,Benin,Sub-Saharan Africa,Low income,LP.LPI.CUST.XQ,Customs Score,Score,2007,1.8
BEN,Benin,Sub-Saharan Africa,Low income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2007,107.0
BEN,Benin,Sub-Saharan Africa,Low income,LP.LPI.TIME.XQ,Timeliness Score,Score,2007,2.77778
BEN,Benin,Sub-Saharan Africa,Low income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2007,89.0
BEN,Benin,Sub-Saharan Africa,Low income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2007,
BEN,Benin,Sub-Saharan Africa,Low income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2007,
BEN,Benin,Sub-Saharan Africa,Low income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2007,2.4455603285186
BEN,Benin,Sub-Saharan Africa,Low income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2007,
BEN,Benin,Sub-Saharan Africa,Low income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2007,
BEN,Benin,Sub-Saharan Africa,Low income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2007,45.3106016129031
BEN,Benin,Sub-Saharan Africa,Low income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2007,134.0
BEN,Benin,Sub-Saharan Africa,Low income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2007,1.88889
BTN,Bhutan,South Asia,Lower middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2007,109.0
BTN,Bhutan,South Asia,Lower middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2007,2.26667
BTN,Bhutan,South Asia,Lower middle income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2007,116.0
BTN,Bhutan,South Asia,Lower middle income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2007,2.17647
BTN,Bhutan,South Asia,Lower middle income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2007,134.0
BTN,Bhutan,South Asia,Lower middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2007,2.05882
BTN,Bhutan,South Asia,Lower middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2007,135.0
BTN,Bhutan,South Asia,Lower middle income,LP.LPI.CUST.XQ,Customs Score,Score,2007,1.95
BTN,Bhutan,South Asia,Lower middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2007,126.0
BTN,Bhutan,South Asia,Lower middle income,LP.LPI.TIME.XQ,Timeliness Score,Score,2007,2.57143
BTN,Bhutan,South Asia,Lower middle income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2007,128.0
BTN,Bhutan,South Asia,Lower middle income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2007,
BTN,Bhutan,South Asia,Lower middle income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2007,
BTN,Bhutan,South Asia,Lower middle income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2007,2.15675351036379
BTN,Bhutan,South Asia,Lower middle income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2007,
BTN,Bhutan,South Asia,Lower middle income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2007,
BTN,Bhutan,South Asia,Lower middle income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2007,36.2580491719313
BTN,Bhutan,South Asia,Lower middle income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2007,127.0
BTN,Bhutan,South Asia,Lower middle income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2007,1.94737
BOL,Bolivia,Latin America & Caribbean,Lower middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2007,93.0
BOL,Bolivia,Latin America & Caribbean,Lower middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2007,2.38095
BOL,Bolivia,Latin America & Caribbean,Lower middle income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2007,117.0
BOL,Bolivia,Latin America & Caribbean,Lower middle income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2007,2.17391
BOL,Bolivia,Latin America & Caribbean,Lower middle income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2007,99.0
BOL,Bolivia,Latin America & Caribbean,Lower middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2007,2.41667
BOL,Bolivia,Latin America & Caribbean,Lower middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2007,128.0
BOL,Bolivia,Latin America & Caribbean,Lower middle income,LP.LPI.CUST.XQ,Customs Score,Score,2007,2.0
BOL,Bolivia,Latin America & Caribbean,Lower middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2007,104.0
BOL,Bolivia,Latin America & Caribbean,Lower middle income,LP.LPI.TIME.XQ,Timeliness Score,Score,2007,2.80952
BOL,Bolivia,Latin America & Caribbean,Lower middle income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2007,107.0
BOL,Bolivia,Latin America & Caribbean,Lower middle income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2007,
BOL,Bolivia,Latin America & Caribbean,Lower middle income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2007,
BOL,Bolivia,Latin America & Caribbean,Lower middle income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2007,2.30731224712776
BOL,Bolivia,Latin America & Caribbean,Lower middle income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2007,
BOL,Bolivia,Latin America & Caribbean,Lower middle income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2007,
BOL,Bolivia,Latin America & Caribbean,Lower middle income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2007,40.9772620655541
BOL,Bolivia,Latin America & Caribbean,Lower middle income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2007,109.0
BOL,Bolivia,Latin America & Caribbean,Lower middle income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2007,2.08
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2007,105.0
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2007,2.29412
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2007,98.0
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2007,2.36842
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2007,86.0
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2007,2.5
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2007,84.0
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,LP.LPI.CUST.XQ,Customs Score,Score,2007,2.31579
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2007,77.0
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,LP.LPI.TIME.XQ,Timeliness Score,Score,2007,3.0
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2007,88.0
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2007,
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2007,
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2007,2.45692917028
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2007,
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2007,
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2007,45.6669541287324
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2007,86.0
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2007,2.26316
BWA,Botswana,Sub-Saharan Africa,Upper middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2007,
BWA,Botswana,Sub-Saharan Africa,Upper middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2007,
BWA,Botswana,Sub-Saharan Africa,Upper middle income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2007,
BWA,Botswana,Sub-Saharan Africa,Upper middle income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2007,
BWA,Botswana,Sub-Saharan Africa,Upper middle income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2007,
BWA,Botswana,Sub-Saharan Africa,Upper middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2007,
BWA,Botswana,Sub-Saharan Africa,Upper middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2007,
BWA,Botswana,Sub-Saharan Africa,Upper middle income,LP.LPI.CUST.XQ,Customs Score,Score,2007,
BWA,Botswana,Sub-Saharan Africa,Upper middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2007,
BWA,Botswana,Sub-Saharan Africa,Upper middle income,LP.LPI.TIME.XQ,Timeliness Score,Score,2007,
BWA,Botswana,Sub-Saharan Africa,Upper middle income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2007,
BWA,Botswana,Sub-Saharan Africa,Upper middle income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2007,
BWA,Botswana,Sub-Saharan Africa,Upper middle income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2007,
BWA,Botswana,Sub-Saharan Africa,Upper middle income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2007,
BWA,Botswana,Sub-Saharan Africa,Upper middle income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2007,
BWA,Botswana,Sub-Saharan Africa,Upper middle income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2007,
BWA,Botswana,Sub-Saharan Africa,Upper middle income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2007,
BWA,Botswana,Sub-Saharan Africa,Upper middle income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2007,
BWA,Botswana,Sub-Saharan Africa,Upper middle income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2007,
BRA,Brazil,Latin America & Caribbean,Upper middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2007,65.0
BRA,Brazil,Latin America & Caribbean,Upper middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2007,2.76923
BRA,Brazil,Latin America & Caribbean,Upper middle income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2007,49.0
BRA,Brazil,Latin America & Caribbean,Upper middle income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2007,2.93939
BRA,Brazil,Latin America & Caribbean,Upper middle income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2007,75.0
BRA,Brazil,Latin America & Caribbean,Upper middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2007,2.6087
BRA,Brazil,Latin America & Caribbean,Upper middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2007,74.0
BRA,Brazil,Latin America & Caribbean,Upper middle income,LP.LPI.CUST.XQ,Customs Score,Score,2007,2.38571
BRA,Brazil,Latin America & Caribbean,Upper middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2007,71.0
BRA,Brazil,Latin America & Caribbean,Upper middle income,LP.LPI.TIME.XQ,Timeliness Score,Score,2007,3.10169
BRA,Brazil,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2007,61.0
BRA,Brazil,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2007,
BRA,Brazil,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2007,
BRA,Brazil,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2007,2.75064898032314
BRA,Brazil,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2007,
BRA,Brazil,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2007,
BRA,Brazil,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2007,54.873502645681
BRA,Brazil,Latin America & Caribbean,Upper middle income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2007,49.0
BRA,Brazil,Latin America & Caribbean,Upper middle income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2007,2.74648
BRN,Brunei Darussalam,East Asia & Pacific,High income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2007,
BRN,Brunei Darussalam,East Asia & Pacific,High income,LP.LPI.TRAC.XQ,Tracking Score,Score,2007,
BRN,Brunei Darussalam,East Asia & Pacific,High income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2007,
BRN,Brunei Darussalam,East Asia & Pacific,High income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2007,
BRN,Brunei Darussalam,East Asia & Pacific,High income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2007,
BRN,Brunei Darussalam,East Asia & Pacific,High income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2007,
BRN,Brunei Darussalam,East Asia & Pacific,High income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2007,
BRN,Brunei Darussalam,East Asia & Pacific,High income,LP.LPI.CUST.XQ,Customs Score,Score,2007,
BRN,Brunei Darussalam,East Asia & Pacific,High income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2007,
BRN,Brunei Darussalam,East Asia & Pacific,High income,LP.LPI.TIME.XQ,Timeliness Score,Score,2007,
BRN,Brunei Darussalam,East Asia & Pacific,High income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2007,
BRN,Brunei Darussalam,East Asia & Pacific,High income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2007,
BRN,Brunei Darussalam,East Asia & Pacific,High income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2007,
BRN,Brunei Darussalam,East Asia & Pacific,High income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2007,
BRN,Brunei Darussalam,East Asia & Pacific,High income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2007,
BRN,Brunei Darussalam,East Asia & Pacific,High income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2007,
BRN,Brunei Darussalam,East Asia & Pacific,High income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2007,
BRN,Brunei Darussalam,East Asia & Pacific,High income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2007,
BRN,Brunei Darussalam,East Asia & Pacific,High income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2007,
BGR,Bulgaria,Europe & Central Asia,Upper middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2007,39.0
BGR,Bulgaria,Europe & Central Asia,Upper middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2007,3.14286
BGR,Bulgaria,Europe & Central Asia,Upper middle income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2007,53.0
BGR,Bulgaria,Europe & Central Asia,Upper middle income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2007,2.85714
BGR,Bulgaria,Europe & Central Asia,Upper middle income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2007,59.0
BGR,Bulgaria,Europe & Central Asia,Upper middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2007,2.78571
BGR,Bulgaria,Europe & Central Asia,Upper middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2007,66.0
BGR,Bulgaria,Europe & Central Asia,Upper middle income,LP.LPI.CUST.XQ,Customs Score,Score,2007,2.46667
BGR,Bulgaria,Europe & Central Asia,Upper middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2007,43.0
BGR,Bulgaria,Europe & Central Asia,Upper middle income,LP.LPI.TIME.XQ,Timeliness Score,Score,2007,3.55556
BGR,Bulgaria,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2007,55.0
BGR,Bulgaria,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2007,
